xdata,sentiment,text
0.07275614244459583,0.2833333333333334,singing carols  stringing popcorn  making footprints   snow memories  christmas memories     sweetest ones  know cookies taking   kitchen  calls  rhythm everywhere proxies  christmas memories  float like snowflakes   air oh  joy  waking christmas mornings   family round  tree    way  making christmas morning  merry     close  eyes  see shining faces    children    children    funny   comes december    remember every christmas   known
0.8933127613775359,0.33968253968253964,step right   step inside    seen nothing yet life   rollercoaster ride one ticket    get nothing like  anywhere   cheap   price    believe  view    hell  paradise honky tonk  pleasure palaces    much  see   take  trip like alice  leave     satin sheets  sailing ships never touch  shore painted lights  painted lips  always ask   taste   try     deny     glad  came   told    diet       step right   step inside    seen nothing yet life   rollercoaster ride one ticket    get satin sheets  sailing ships never touch  shore painted lights  parted lips  always ask   taste   try     deny     glad  came   add    diet       step right   step inside    seen nothing yet life   rollercoaster ride one ticket    get nothing like  anywhere   cheap   price    believe  view    hell  paradise   honky tonks  pleasure palaces  much  see   take  trip like alice  leave    
0.7871781559015725,0.1891991341991342, lorrie     keep  music playing     make  last   keep  song  fading  fast    lose   someone   never lose  way     run   new things  say  frank   funny valentine sweet comic valentine  make  smile   heart  lorrie   since  know   always changing  frank   looks  laughable  lorrie         frank  unphotographable yet    favourite work  art  lorrie    sure  heart  fall apart   time  hear  name  frank    figure less  greek   mouth  little weak   open   speak   smart   lorrie       best  lovers  yet   best  friends    try  every day   make  better   goes  frank     change one hair      care      stay little valentine  please stay  lorrie    luck   suppose   music never ends  frank   day  valentine   valentine  day  frank  winter time  lorrie  winter time  frank  summer time  lorrie  summer time  frank  evening time  lorrie  evening time  frank    time     love 
0.21070471311576378,0.2764705882352941, make  feel  young  make  feel  spring  sprung  every time  see  grin     happy individual  moment   speak  wanna go play hide  seek  wanna go  bounce  moon  like  toy balloon      like  couple  tots running across  meadow picking  lots  forget  nots  make  feel  young  make  feel   songs   sung bells   rung   wonderful fling   flung  even    old  gray   gonna feel  way   today  cause  make  feel  young  make  feel  young  make  feel  spring  sprung  every time  see  grin     happy individual  moment   speak  wanna go play hide  seek  wanna go  bounce  moon  like  toy balloon      like  couple  tots running across  meadow picking  lots  forget  nots  make  feel  young  make  feel   songs   sung bells   rung wonderful fling   flung  even    old  gray   gonna feel  way   today  cause    make  feel  young  make  feel  young  make  feel  young ooh   make  feel  young
0.07753967225179081,-0.019999999999999997, happened  monterey  long time ago  met   monterey  old mexico stars  steel guitars  luscious lips  red  wine broke somebody  heart    afraid    mine  happened  monterey without thinking twice  left   threw away  key  paradise  indiscreet heart longs   sweetheart   left  old monterey  happened  monterey  long time ago  met   monterey  old mexico stars  guitars lips red  wine broke somebody  heart   fear    mine  happened  monterey  without thinking twice  left    threw away  key  paradise  indiscreet heart   longs   sweetheart   left  old monterey
0.6862092864770208,-0.03972431077694236, funny valentine sweet comic valentine  make  smile   heart  looks  laughable unphotographable yet    favourite work  art   figure less  greek   mouth  little weak   open   speak   smart     change  hair      care   stay little valentine stay  day  valentines day   figure less  greek   mouth  little weak   open   speak   smart      change one hair      care   stay little valentine stay  day  valentines day
0.2689137105083794,0.5659722222222222,    marvelous   marvelous  words like  glorious   glamorous    old standby  amorous      wonderful    never find  words  say enough  tell enough   mean     swell enough   much  much           ever   webster  dictionary     borrowing  love song   birds  tell     marvelous    marvelous  words   much      much            ever    ever   webster  dictionary     borrowing  love song   birds  tell     marvelous tell     marvelous tell     marvelous    marvelous  words
0.20858666029726913,-0.08611111111111111,  got    skin   got  deep   heart    deep   heart    really  part     got    skin  tried    give   said      affair never  go  well      try  resist   baby   know  well   got    skin    sacrifice anything  come  might   sake    near  spite   warning voice  comes   night  repeats  repeats   ear     know little fool   never  win  use  mentality  wake   reality    time       thought   makes  stop   begin  cause   got    skin  would sacrifice anything  come  might   sake    near  spite   warning voice  comes   night  repeats    yells   ear     know  little fool   never  win    use  mentality  step   wake   reality    time      thought   makes  stop    begin  cause   got    skin yes    got     skin
0.1376281641951108,-0.0125,    blue           blue  til     mood indigo  feeling goes stealing    shoes   sit  sigh   go  long blues  always get  mood indigo since  baby said goodbye   evening   lights  low    lonesome  could cry  cause   nobody  cares       soul   bluer  blue     get  mood indigo  could lay    die     blue                             blue  til     mood indigo  feeling goes stealing    shoes    sit around  sigh   go  long blues 
0.4227496397656404,0.55,   thing called love   funny thing called love     solve  mystery     make  fool     saw   one wonderful day   took  heart   threw  heart away     ask  lord   heaven      thing called love 
0.5035065859232217,0.0008333333333333271, story  much  sad   told  practically everything leaves  totally cold   exception  know   case  im    quiet spree  fighting vainly  old ennui   suddenly turn  see  fabulous face  get  kick  champagne mere alcohol   thrill     tell      true   get  kick       may go  cocaine   sure    took even one sniff  would bore  terrifically   yet  get  kick     get  kick every time  see  standing     get  kick though   clear  see  obviously   adore   get  kick   plane flyin   high   gal   sky   idea  nothing   yet  get  kick  give   boot  get  kick   
0.8010402709731433,0.4008333333333333, love    love        say   love    love     old worlds   saying    old way   love    love   three words   divine      dear    waitin   hear  words   make  mine  little girl   love      see  love    love      see  love    love    love   three words   divine      dear    waitin   hear  words  make  mine 
0.0035951807838616734,0.023214285714285715, foggy day   london town    low        viewed  morning   much alarm  british museum   lost   charm  long  wondered  could  thing last   age  miracles     past  suddenly   saw  standing right    foggy london town   sun  shining everywhere
0.19657413910907862,0.2571428571428572,  many  many crazy things   keep  loving     permission may  list     way  wear  hat  way  sip  tea  memory            take  away    way  smile  beams  way  sing  key  way  haunt  dreams         take  away    may never  never meet    bumpy road  love still   always always keep  memory   way  hold  knife  way  danced  three  way   changed  life         take  away        take  away  
0.1866347989339564,0.33999999999999997,   one   things  one   crazy flings one   bells     rings  one   things    one   nights  one   fabulous flights  trip   moon  gossamer wings  one   things    thought  bit    end     started painting  town     aware   love affair   hot    cool   goodbye  dear   amen   hoping   meet      great fun     one   things     one   nights  one   fabulous flights  trip   moon  gossamer wings  one   things    thought  bit    end     started painting  town     aware   love affair   hot    cool   goodbye  goodbye  bye  bye  goodbye baby  amen   hoping   meet      great fun     one   things
0.5494428288203955,-0.08124999999999999,  wee small hours   morning   whole wide world  fast asleep  lie awake  think   girl  never  ever think  counting sheep   lonely heart  learned  lesson        would call   wee small hours   morning    time  miss       lonely heart  learned  lesson        would call   wee small hours   morning    time  miss    
0.3007947982714163,0.13124999999999998,     take       see    good without  take  lips  wanna lose  take  arms   never use   goodbye left   eyes  cry    get along without   took  part     heart       take       come  get       see     mess without  take  lips  wanna lose  get  piece   arms   never use   goodbye left   eyes  cry    ever make  without   know  got  part used    heart       take   
0.04479815298518741,0.24124999999999996,writer   b  lane  e   harburg  look    suddenly something   eyes  see  soon begins bewitching     old devil moon    stole   skies    old devil moon   eyes    glance  make  romance   hot  handle stars   night  blazing  light    hold  candle    razzle dazzle   got  flyin  high  wide    magic carpet ride  full  butterflies inside wanna cry  wanna croon wanna laugh like  loon    old devil moon   eyes    think     free   dove old devil moon deep   eyes blinds   love
0.15603410624062775,-0.025297619047619038,  quarter  3    one   place except     set  em   joe  got  little story  think   know   drinkin   friends   end   brief episode make  one   baby  one    road  got  routine put another nickel   machine feelin   bad    make  music easy  sad   could tell   lot    gotta  true   code  make  one   baby  one    road   never know   buddy     kind  poet    got  lot  things   like  say     gloomy    listen   till   talked away  well      goes  joe   know   gettin  anxious  close  thanks   cheer  hope    mind  bending  ear   torch    found   gotta  drowned   soon might explode  make  one   baby  one    road  long     long  long   long
0.18592942988830397,0.2636363636363636,   clear   love    stay    year    ever   day  radio   telephone   movies   know may   passin  fancies    time may go    ooooh  dear   love    stay together     goin   long  long way  time  rockies may crumble   gibralter may tumble    made  clay    love    stay   radio   telephone   movies   know may   passin  fancy  anytime  go    ooooh  dear   love    stay together     goin   long  long way  time  rockies may crumble   gibralter  may tumble    made  clay    love   love    stay
0.5129708315065376,0.2097222222222222,another bride  another june another sunny honeymoon another season  another reason  makin  whoopee  lot  shoes   lot  rice  groom  nervous   answers twice   really killin      willin   make whoopee picture  little love nest    roses cling picture   sweet love nest  think   year  bring   washin  dishes  baby clothes    ambitious   even sews    forget folks      get folks  makin  whoopee another bride  another june another sunny   sunny honeymoon another reason   season  makin  whoopee  mess  shoes   gang  rice  groom  nervous   answers twice   really killin   cat  willin   make whoopee    washin  dishes   baby clothes    ambitious  man   even sews    forget folks      get folks  makin  whoopee    forget folks      get folks  makin  whoopee
0.38773194982066783,0.3371900826446281,  nightingales could sing like    sing much sweeter      brought  new kind  love      sandman brought  dreams     want  sleep  whole life   brought  new love    know     slave     queen still   understand  underneath      maid      man  would work  slave  whole day    could hurry home    brought  new kind  love  
0.15854409970194794,0.10324675324675324,writer   b  lane r  freed  like new york  june       like  gershwin tune       love  fireside   storm  due  like potato chips  moonlight motor trips        mad  good books    get  fill  james durante  looks give   thrill holding hands   movie show     lights  low may   new    like      
0.16072125677723426,0.34772727272727266,   awake  things  think come   dream  dream thought  wings   lots  things  seldom   seem sometimes  think   lived     live today things   come back    though  knew  way oh  tricks  mind  play  seems  stood  talked like     looked       way      remember     clothes   wearing   clothes  wore  smile   smiling   smiling      remember     things  happened   first time seem   happening     seems    met   laughed    loved    knows   
0.5768695606686357,0.34285714285714286,fly    moon let  play among  stars  let  see  spring  like   jupiter  mars   words  hold  hand   words  baby  kiss  fill  heart  song  let  sing forevermore     long    worship  adore   words  please  true   words   love  fill  heart  song let  sing forevermore     long    worship  adore   words  please  true   words    words  love 
0.9705287647267045,0.016666666666666666, falling leaves drift   window  autumn leaves  red  gold  see  lips  summer kisses  sunburned hands  used  hold since  went away  days grow long  soon   hear old winter  song   miss      darling  autumn leaves start  fall
0.30955811807099065,-0.3, gets  hungry  dinner  eight  likes  theatre  never comes late  never bothers  people   hate     lady   tramp   like crap games  barons  earls   go  harlem  ermine  pearls   dish  dirt   rest   girls     lady   tramp  likes  free fresh wind   hair life without care   broke    oke hates california    cold    damp     lady   tramp  gets  hungry  wait  dinner  eight  loves  theatre  never comes late   never bother  people   hate     lady   tramp     crap games  sharpies  frauds     go  harlem  lincolns  fords     dish  dirt   rest   broads     lady   tramp  loves  free fresh wind   hair life without care   broke    oke hates california     cold   damp     lady      lady     lady   tramp
0.815037783935141,0.211734693877551,    end  near    face  final curtain  friend    say  clear   state  case      certain   lived  life   full  traveled   every highway    much        way regrets              mention         saw   without exemption  planned  charted course  careful step along  byway    much        way yes    times    sure  knew   bit     could chew         doubt  ate    spit    faced      stood tall     way   loved    laughed  cried     fill   share  losing     tears subside  find    amusing  think      may  say     shy way oh    oh          way     man     got         naught  say  things  truly feels    words  one  kneels  record shows  took  blows     way yes     way
0.773628217167071,-0.08611111111111111,  got    skin   got  deep   heart    deep   heart    really  part     got    skin  tried    give   said      affair never  go  well      try  resist   baby   know  well   got    skin    sacrifice anything  come  might   sake    near  spite   warning voice  comes   night  repeats  repeats   ear     know little fool   never  win  use  mentality  wake   reality    time       thought   makes  stop   begin  cause   got    skin  would sacrifice anything  come  might   sake    near  spite   warning voice  comes   night  repeats    yells   ear     know  little fool   never  win    use  mentality  step   wake   reality    time      thought   makes  stop    begin  cause   got    skin yes    got     skin
0.13808994981216505,0.4, verse 1  something   way  moves attracts  like   lover something   way  woos   pre bridge     want  leave    know  believe    verse 2  somewhere   smile  knows     need   lover something   style  shows   pre bridge     want  leave    know  believe    bridge    asking    love grow    know     know  stick around    may show    know     know  guitar solo   verse 3  something   way  knows        think   something   things  shows   pre bridge     want  leave    know  believe  
0.24801990989165879,0.0008333333333333271, story  much  sad   told  practically everything leaves  totally cold   exception  know   case  im    quiet spree  fighting vainly  old ennui   suddenly turn  see  fabulous face  get  kick  champagne mere alcohol   thrill     tell      true   get  kick       may go  cocaine   sure    took even one sniff  would bore  terrifically   yet  get  kick     get  kick every time  see  standing     get  kick though   clear  see  obviously   adore   get  kick   plane flyin   high   gal   sky   idea  nothing   yet  get  kick  give   boot  get  kick   
0.792081644250528,0.09375000000000001,writer   jenkins   approach  prime   life  find    time   life learning  enjoy   leasure   simple pleasure    happily concede     ask     need beautiful girl  walk  little slower   walk   lingering sunset  stay  little longer   lonely sea children everywhere    shoot  bad men  shoot   take    strange enchanted land grownups seldom understand wandering rainbows  leave  bit  color   heart   stars   sky  make  wish come true   night  flown  let  music play  long     song  sing    stay younger  spring
0.20356846934015593,0.5666666666666667,  could  happen   guy like    happen   town like   may  say      gratefully   throw  one    kiss      kind  town  chicago   kind  town  chicago   kind  people   people  smile     time  roam  chicago  calling  home  chicago     grin like  clown    kind  town  kind  town  chicago   kind  town  chicago   kind  razzmatazz      jazz   time  leave  chicago  tuggin   sleeve  chicago   wrigley building  chicago   union stockyard  chicago  one town    let      kind  town 
0.1875505200878277,0.253125,   somebody   longing  see  hope   turns    someone   watch      little lamb   lost   wood  know  could always  good  one   watch   although  may    man  girls think   handsome   heart   carry  key    tell  please  put   speed follow  lead  oh    need someone  watch      tell  please  put   speed follow  lead  oh    need someone  watch  
0.01452498766414223,0.15166666666666667,  nothing   half  love  never appealed     heart  never could yield      rather  rather   nothing     nothing      love        begin  cry   something  might      rather  rather   nothing    please   bring  lips  close   cheek   smile     lost beyond recall  kiss   eyes   touch   hand makes  weak   heart may go dizzy  fall    fell   fell    spell   call  would   caught   undertow   see    got  say      nothing  
0.0007461375872834797,0.1958333333333333,maybe    saved  leftover dreams funny     rainy day    rainy day  told     laughed   thought   might turn   way    worn  wish   threw aside   brought  love  near funny  love becomes  cold rainy day funny  rainy day     funny  love becomes  cold rainy day funny  rainy day  
0.6929555817612526,0.0973475449281901,frank  hey   shark  pretty teeth  dear   shows  pearly white   jackknife  mac heath  dear   keeps   way   sight   shark bites   teeth  dear scarlet billows  begin  spread fancy white gloves   mac heath  dear    never  never  trace  red   sidewalk  one sunday morning lies  body  oozing  life someone  sneaking   round  corner could  someone perhaps per chance  mack  knife    tugboat    river going slow  cement bag  dropping   know   cement    weight  dear   make  large bet  bums  town jimmy   yeah    town  frank   man louie miller  split  scene babe  drawing     bread   stash  mac heath spends like  sailor   suppose  guy   something rash  old satchmo  louie armstrong  bobby daron    song nice  lady ella    sang     much feeling  old blue eyes    gonna add anything new jimmy   oh yes    frank     big  fat  band jumping behind  swinging hard jack jimmy     jimmy  frank   know    loose    tell    mack  knife  babe    offer   never refuse   got patrick william bill miller playin   piano   wonderful  great  big  band bringin    rear   bad cats    bad town  make  greatest sound  ever gonna hear oh sukey tawdry jimmy   oh sukey tawdry  frank  jenny diver jimmy   jenny diver  frank  polly peaches jimmy    know  well  frank  ms lulu brown yeah   line forms   right  dear   mack  jimmy   oh mack   frank  yeah  bum  back jimmy   oh  bum   back  frank     gonna tell    think    know jimmy        frank   better lock  door  call  law  mack    come back  town get   bed hide jimmy   look  old mack  back 
0.5351303127471828,0.6000000000000001, call  lady luck    room  doubt  times     un lady like way  running     date    pickin    lush  yet   evening    might give   brush  might forget  manners  might refuse  stay    best      pray luck  lady tonight luck  lady tonight luck      lady  begin  luck   lady tonight luck let  gentleman see   nice  dame     know  way   treated  guys     luck   lady    lady never leaves  escort    fair     nice  lady   wander    room  blow    guys dice lets keep  party polite never get    sight stick   baby     guy   came   luck  lady tonight  lady never flirts  strangers     heart     nice  lady   wander    room  blow    guys dice lets keep  party polite never get    sight stick   baby     guy   came   luck  lady tonight
0.5732698790400275,-0.03972431077694236, funny valentine sweet comic valentine  make  smile   heart  looks  laughable unphotographable yet    favourite work  art   figure less  greek   mouth  little weak   open   speak   smart     change  hair      care   stay little valentine stay  day  valentines day   figure less  greek   mouth  little weak   open   speak   smart      change one hair      care   stay little valentine stay  day  valentines day
0.9680124820387549,0.3277777777777778, music  moves    music  makes   dancer  brought   wildest  dreams    came    answer  leave behind  part    whenever  leave   oh     back   arms  smiles       home   cause l     lady   always    l     lady  knows   care    lady  sweeter    know   moment  meet      love  times    care  remember  love  kept  cool  july  warm  december  may   lasted    time  thought   heaven  name        back lookin   someone       faithful  l     lady   always    l     lady  knows   care     good     yeah   good       l     lady   l     lady    lookin    man      ever plan  kiss  lady bye bye
0.9112556611915196,0.3333705357142857,strangers   night exchanging glances wondering   night     chances     sharing love   night   something   eyes   inviting something   smile   exciting something   heart told   must   strangers   night two lonely people    strangers   night    moment   said  first hello  little   know love    glance away   warm embracing dance away  ever since  night    together lovers  first sight   love forever  turned   right  strangers   night love    glance away   warm embracing dance away ever since  night    together lovers  first sight   love forever  turned   right  strangers   night dooby doooby doo   scat  end
0.29121829986433834,0.35266666666666663,  gonna love  like nobody  loved  come rain  come shine high   mountain  deep   river come rain  come shine  guess   met      one   things     ever bet    cause   gonna  true   let    gonna love  like nobody  loved  come rain  come shine    happy together  unhappy together       fine   days may  cloudy  sunny          money      always     rain  shine days may  cloudy  sunny          money      baby     rain  shine
0.32493784248930435,0.5,every time  rains   rains pennies  heaven    know  cloud contains pennies  heaven    find  fortune  fallin     town  sure   umbrella  upside  trade    package  sunshine  flowers   want  things  love   must  showers     hear  thunder    run   tree    pennies  heaven     every time  every time  rains    gonna rain pennies  heaven    know every cloud contains lots  pennies  heaven   find  fortune  fallin  baby     town  sure   sure   umbrella  upside  trade    package  sunshine  flowers   want  things  love    got   showers     hear  thunder    run   tree    pennies  heaven    
0.3464398637782994,-0.025297619047619038,  quarter  3    one   place except     set  em   joe  got  little story  think   know   drinkin   friends   end   brief episode make  one   baby  one    road  got  routine put another nickel   machine feelin   bad    make  music easy  sad   could tell   lot    gotta  true   code  make  one   baby  one    road   never know   buddy     kind  poet    got  lot  things   like  say     gloomy    listen   till   talked away  well      goes  joe   know   gettin  anxious  close  thanks   cheer  hope    mind  bending  ear   torch    found   gotta  drowned   soon might explode  make  one   baby  one    road  long     long  long   long
0.3028233993290964,0.14346221959858318,start spreadin   news   leavin  today  want    part   new york  new york  vagabond shoes  longing  stray right    heart   new york  new york  want  wake    city    sleep  find   king   hill top   heap   little town blues  melting away   make  brand new start    old new york    make     make  anywhere      new york  new york new york  new york  want  wake    city  never sleeps  find      number one top   list king   hill     number one   little town  blues  melting away   gonna make  brand new start    old new york      make     gonna make  anywhere      new york  new yoooooooooork  new yooork 
0.013171118000926296,0.3333705357142857,strangers   night exchanging glances wondering   night     chances     sharing love   night   something   eyes   inviting something   smile   exciting something   heart told   must   strangers   night two lonely people    strangers   night    moment   said  first hello  little   know love    glance away   warm embracing dance away  ever since  night    together lovers  first sight   love forever  turned   right  strangers   night love    glance away   warm embracing dance away ever since  night    together lovers  first sight   love forever  turned   right  strangers   night dooby doooby doo   scat  end
0.33192111636540944,0.6615384615384616,come fly    let  fly  let  fly away    use  exotic booze     bar  far bombay come fly    let  fly  let  fly away come fly    let  float   peru  llama land     one man band     toot  flute   come fly    let  take    blue   get       air  rarefied    glide  starry eyed   get        holding   near  may hear angels cheer  cause   together weather wise      lovely day  say  words    beat  birds   acapulco bay   perfect   flying honeymoon   say come fly    let  fly  let  fly away   get       air  rarefied    glide  starry eyed   get        holding   near  may hear angels cheer  cause   together weather wise      lovely day   say  words    beat  birds   acapulco bay   perfect   flying honeymoon   say come fly    let  fly  let  fly pack   let  fly away
0.5266470011532328,0.3015151515151515, glad  many millions  annabelles  lillians would   capture      persistence   wore   resistance  fell    swell    big  brave  handsome romeo      shall never never know       attractive   oh   heart grew active   came  view   got  crush    sweetie pie   day  night time hear  sigh  never   least notion   could fall   much emotion could  coo  could  care   cunning cottage  could share  world  pardon  mush  cause   got  crush   could  coo  could  care   cunning cottage   could share  world  pardon  mush  cause   got  crush   baby   
0.8739275531358167,-0.08611111111111111,  got    skin   got  deep   heart    deep   heart    really  part     got    skin  tried    give   said      affair never  go  well      try  resist   baby   know  well   got    skin    sacrifice anything  come  might   sake    near  spite   warning voice  comes   night  repeats  repeats   ear     know little fool   never  win  use  mentality  wake   reality    time       thought   makes  stop   begin  cause   got    skin  would sacrifice anything  come  might   sake    near  spite   warning voice  comes   night  repeats    yells   ear     know  little fool   never  win    use  mentality  step   wake   reality    time      thought   makes  stop    begin  cause   got    skin yes    got     skin
0.5539445441320691,0.275,one day  turn around    summer next day  turn around    fall   springs   winters   lifetime whatever happened       man   always   wand ring ways    reaching back  yesterdays  til  long forgotten love appears   find    sighing softly   near september   warm september   years   man   never paused  wishing wells    watching children  carousels   laughter  music   ears   find    smiling gently   near september   warm september   years  golden warm september   years
0.7362450621287555,0.015990259740259725,love laughs   king  kings   mean  thing   street  dreams dreams broken  two   made like new   street  dreams gold  silver  gold    hold      moonbeam poor     nobody poor long  love  sure   street  dreams   gold  silver  gold    hold      moonbeam poor  nobody  poor long  love  sure   street  dreams
0.6879857753208393,0.37692307692307686,hey  drink    people order anything  see  fun  happy people  drink   laugh    try  think  love   around still    uncomfortably near  old heart   gaining  ground   angel eyes    angel eyes   old devil  scent  grow unbearably bright need  say   love  misspent misspent  angel eyes tonight    drink     people order anything  see   fun  happy people  drink   laugh    pardon     gotta run  fact  uncommonly clear  gotta find     number one    angel eyes     scuse     disappear
0.6119425453772378,0.34285714285714286,fly    moon let  play among  stars  let  see  spring  like   jupiter  mars   words  hold  hand   words  baby  kiss  fill  heart  song  let  sing forevermore     long    worship  adore   words  please  true   words   love  fill  heart  song let  sing forevermore     long    worship  adore   words  please  true   words    words  love 
0.3357589016166921,0.2764705882352941, make  feel  young  make  feel  spring  sprung  every time  see  grin     happy individual  moment   speak  wanna go play hide  seek  wanna go  bounce  moon  like  toy balloon      like  couple  tots running across  meadow picking  lots  forget  nots  make  feel  young  make  feel   songs   sung bells   rung   wonderful fling   flung  even    old  gray   gonna feel  way   today  cause  make  feel  young  make  feel  young  make  feel  spring  sprung  every time  see  grin     happy individual  moment   speak  wanna go play hide  seek  wanna go  bounce  moon  like  toy balloon      like  couple  tots running across  meadow picking  lots  forget  nots  make  feel  young  make  feel   songs   sung bells   rung wonderful fling   flung  even    old  gray   gonna feel  way   today  cause    make  feel  young  make  feel  young  make  feel  young ooh   make  feel  young
0.707480431363633,0.26541666666666663, shadow   smile    gone  color   dreams  light  dawn look   eyes   love   see   lovely things        wistful little star   far   high  teardrop kissed  lips          remember spring  every little lovely thing    remembering  shadow   smile  lovely smile
0.11449322687994301,0.6000000000000001, call  lady luck    room  doubt  times     un lady like way  running     date    pickin    lush  yet   evening    might give   brush  might forget  manners  might refuse  stay    best      pray luck  lady tonight luck  lady tonight luck      lady  begin  luck   lady tonight luck let  gentleman see   nice  dame     know  way   treated  guys     luck   lady    lady never leaves  escort    fair     nice  lady   wander    room  blow    guys dice lets keep  party polite never get    sight stick   baby     guy   came   luck  lady tonight  lady never flirts  strangers     heart     nice  lady   wander    room  blow    guys dice lets keep  party polite never get    sight stick   baby     guy   came   luck  lady tonight
0.6756399880378187,0.32450980392156864,   seventeen      good year     good year  small town girls  soft summer nights   hide   lights   village green    seventeen    twenty one      good year     good year  city girls  lived   stairs    perfumed hair   came undone    twenty one    thirty five      good year     good year  blue blooded girls  independent means  ride  limousines  chauffeurs would drive    thirty five    days  short      autumn   years   think   life  vintage wine  fine old kegs   brim   dregs  poured sweet  clear     good year
0.9834226736530725,0.34772727272727266,   awake  things  think come   dream  dream thought  wings   lots  things  seldom   seem sometimes  think   lived     live today things   come back    though  knew  way oh  tricks  mind  play  seems  stood  talked like     looked       way      remember     clothes   wearing   clothes  wore  smile   smiling   smiling      remember     things  happened   first time seem   happening     seems    met   laughed    loved    knows   
